obj-id,name,type,lat,lon,importance,file_name
eb9a94fc-ccdd-44fb-8527-201b59bb62e8,"Osiecz Wielki, gmina Boniewo, powiat włocławski, województwo kujawsko-pomorskie, 87-851, Polska",village,52.4383846,18.9018895,0.44054450316591,Aniela_Tulodziecka.txt
c9fb1208-b0b4-4b16-ba53-7138180afe13,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
ed5b25dc-d2a3-4790-8153-ed7e899a9685,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
0c8bdfb8-c435-49c6-b74d-2cab07167cdc,"Dąbrowa, Kielce, województwo świętokrzyskie, 25-459, Polska",neighbourhood,50.9059439,20.6652453,0.38613333173007,Aniela_Tulodziecka.txt
bb5543e4-53ca-4d8f-bba3-c74cabbb2717,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
9650f171-2de5-40fe-b36f-ecef6e0bca8a,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
1949bc4c-76c4-4508-a522-eac861dd1958,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
f9e6a9c9-2d88-4115-8a45-93864f40da5f,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
8bb65252-7df4-4522-bdef-fcc6454f3960,"Warszawa, województwo mazowieckie, Polska",administrative,52.2337172,21.0714111288323,0.86290184643018,Aniela_Tulodziecka.txt
eb8f8aa2-2368-413e-a741-f14a0ab20cdf,"Poznań, województwo wielkopolskie, Polska",administrative,52.4006522,16.9197520238885,0.78569206422978,Aniela_Tulodziecka.txt
78149afb-064a-417f-8dea-cf356472c354,"Warszawa, województwo mazowieckie, Polska",administrative,52.2337172,21.0714111288323,0.86290184643018,Aniela_Tulodziecka.txt
01ca0cc8-a6bc-48a6-bcdf-c7ae82c4060c,"Grodno, obwód grodzieński, Białoruś",city,53.6834599,23.8342648,0.66452669323231,Eliza_Orzeszkowa.txt
917add25-424d-42eb-bf6f-eebfe1194eb1,"Grodno, obwód grodzieński, Białoruś",city,53.6834599,23.8342648,0.66452669323231,Eliza_Orzeszkowa.txt
c7775191-67a3-4bb8-a4ee-a64c8b9694b4,"Карл Маркса, Аманкарагай, Аулиекольский район, Костанайская область, Kazachstan",residential,52.3942261,64.0766537,0.1,Eliza_Orzeszkowa.txt
b795b2aa-3c2b-4feb-b61e-552997cd1003,"Warszawa, województwo mazowieckie, Polska",administrative,52.2337172,21.0714111288323,0.86290184643018,Eliza_Orzeszkowa.txt
40b62af5-6870-431d-98fe-2c34705c2c2e,"Ludwinowo, gmina Raczki, powiat suwalski, województwo podlaskie, Polska",administrative,54.0133215,22.7288267,0.39330015574966,Eliza_Orzeszkowa.txt
7eaf2662-3de4-4cc9-b629-624b1d6065f9,"Ludwinowo, gmina Raczki, powiat suwalski, województwo podlaskie, Polska",administrative,54.0133215,22.7288267,0.39330015574966,Eliza_Orzeszkowa.txt
59200e9d-a887-45f0-959e-a9c17e4e31a9,"Warszawa, województwo mazowieckie, Polska",administrative,52.2337172,21.0714111288323,0.86290184643018,Eliza_Orzeszkowa.txt
69da0d5b-27c5-403c-adda-83536b927927,"Ludwinowo, gmina Raczki, powiat suwalski, województwo podlaskie, Polska",administrative,54.0133215,22.7288267,0.29330015574966,Eliza_Orzeszkowa.txt
17794d2b-7043-41a7-b536-ea92c28b56a1,"Ludwinowo, gmina Raczki, powiat suwalski, województwo podlaskie, Polska",administrative,54.0133215,22.7288267,0.39330015574966,Eliza_Orzeszkowa.txt
