91	19	twórca imperium rosyjski	[twórca Imperium Rosyjskiego]	1.5849625007211563	3	1	0	0
92	19	+lecie stan wojenny	[lecie stanu wojennego]	1.5849625007211563	3	1	0	0
93	19	polityka II RP	[polityka II RP]	1.5849625007211563	3	1	0	0
94	19	zbrodnia wojenny Rosjanin	[zbrodnia wojenna Rosjan]	1.5849625007211563	3	1	0	0
95	19	IV rozbiór Polska	[IV rozbiór Polski]	1.5849625007211563	3	1	0	0
96	19	fenomen wolny elekcja	[fenomen wolnych elekcji]	1.5849625007211563	3	1	0	0
97	19	elitarny jazda rzeczpospolita	[elitarna jazda Rzeczpospolitej]	1.5849625007211563	3	1	0	0
98	19	tajemnica obraz Jan Matejko	[tajemnica obrazów Jana Matejki]	1.5849625007211563	4	1	0	0
99	19	historia fabryka samochód osobowy	[historia Fabryki Samochodów Osobowych]	1.5849625007211563	4	1	0	0
100	19	gospodarka niedobór II RP	[gospodarka niedoboru II RP]	1.5849625007211563	4	1	0	0
101	19	kryminalny stolica II rzeczpospolita	[kryminalna stolica II Rzeczypospolitej]	1.5849625007211563	4	1	0	0
102	19	długi trwanie polski demokracja	[długie trwanie polskiej demokracji]	1.5849625007211563	4	1	0	0
103	19	czas chwała I Rzeczpospolita	[czas chwały I Rzeczpospolitej]	1.5849625007211563	4	1	0	0
104	19	powszechny zjazd historyk polski	[powszechny zjazd Historyków Polskich]	1.5849625007211563	4	1	0	0
105	19	konsekwencja wybór Karol Wojtyła	[konsekwencja wyboru Karola Wojtyły]	1.5849625007211563	4	1	0	0
106	19	ostatni wojna I rzeczpospolita	[ostatnia wojna I Rzeczpospolitej]	1.5849625007211563	4	1	0	0
107	19	kolekcja muzeum historia Polska	[kolekcja Muzeum Historii Polski]	1.5849625007211563	4	1	0	0
108	19	uroczysty gala wręczyć nagroda	[uroczysta gala wręczenia nagród]	1.5849625007211563	4	1	0	0
109	19	animowany historia Marian Walentynowicz	[animowana historia MARIANA WALENTYNOWICZA]	1.5849625007211563	4	1	0	0
110	19	zapomnieć kraina I Rzeczpospolita	[zapomniana kraina I Rzeczpospolitej]	1.5849625007211563	4	1	0	0
111	19	rabunkowy polityka III Rzesza	[rabunkowa polityka III Rzeszy]	1.5849625007211563	4	1	0	0
112	20	Rzeczpospolita	[Rzeczpospolita]	1.3	1	15	14	7
113	21	wojna	[wojna]	1.2400000000000002	1	14	8	5
114	22	Polak	[Polak]	1.1	1	11	0	0
115	23	Antoni	[Antoni]	1.0	1	10	0	0
116	23	słuchowisko	[słuchowisko]	1.0	1	10	0	0
117	23	lew salonowy	[lew salonowy]	1.0	2	1	0	0
118	23	ziemia odzyskać	[ziemia odzyskana]	1.0	2	1	0	0
119	23	wersja niemieckojęzyczny	[wersja niemieckojęzyczna]	1.0	2	1	0	0
120	23	rewolucja godność	[rewolucja Godności]	1.0	2	1	0	0
121	23	głęboki dekolt	[głęboki dekolt]	1.0	2	1	0	0
122	23	testament Rzeczpospolita	[testament Rzeczypospolitej]	1.0	2	1	0	0
123	23	Władimir Putin	[Władimir Putina]	1.0	2	1	0	0
124	23	dynastia Waz	[dynastia Wazów]	1.0	2	1	0	0
125	23	cudowny dziecko	[cudowne dziecko]	1.0	2	1	0	0
126	23	barwa kampania	[barwa kampanii]	1.0	2	1	0	0
127	23	prawo międzynarodowy	[prawo międzynarodowe]	1.0	2	1	0	0
128	23	część pierwszy	[część pierwsza]	1.0	2	1	0	0
129	23	historia ludowy	[historia ludowa]	1.0	2	1	0	0
130	23	Prawda historia	[Prawda historii]	1.0	2	1	0	0
131	23	prawda ekran	[prawda ekranu]	1.0	2	1	0	0
132	23	Katarzyna Wielki	[Katarzyna Wielka]	1.0	2	1	0	0
133	23	zbrodzień Wehrmacht	[zbrodzień Wehrmachtu]	1.0	2	1	0	0
134	23	pierwszy eksponat	[pierwszy eksponat]	1.0	2	1	0	0
135	23	demokracja szlachecki	[demokracja szlachecka]	1.0	2	1	0	0
136	23	zakon templariusz	[zakon templariuszy]	1.0	2	1	0	0
137	23	gospodarczy zwrot	[gospodarczy zwrot]	1.0	2	1	0	0
138	23	rewolucja technologiczny	[rewolucja technologiczna]	1.0	2	1	0	0
139	23	wyprawa krzyżowy	[wyprawa krzyżowa]	1.0	2	1	0	0
140	23	życie codzienny	[życie codzienne]	1.0	2	1	0	0
141	23	zbrodnia wołyński	[zbrodnia wołyńska]	1.0	2	1	0	0
142	23	trudny sąsiedztwo	[trudne sąsiedztwo]	1.0	2	1	0	0
143	23	brzemię zwycięstwo	[brzemię ZWYCIĘSTWA]	1.0	2	1	0	0
144	23	nowy Warszawa	[nowa Warszawa]	1.0	2	2	1	1
145	23	sztuka zagrabić	[sztuka zagrabiona]	1.0	2	1	0	0
146	23	dzieje przemoc	[dzieje przemocy]	1.0	2	1	0	0
147	23	księstwo warszawski	[księstwo warszawskie]	1.0	2	1	0	0
148	23	imperium osmański	[imperium osmańskie]	1.0	2	1	0	0
149	23	wybitny naukowiec	[wybitny naukowiec]	1.0	2	1	0	0
150	23	instrukcja obsługa	[instrukcja obsługi]	1.0	2	1	0	0
151	23	Stan wojenny	[Stan wojenny]	1.0	2	1	0	0
152	23	granica zachód	[granica Zachodu]	1.0	2	1	0	0
153	23	duży tragedia	[największa tragedia]	1.0	2	1	0	0
154	23	wolny Europa	[wolna Europa]	1.0	2	1	0	0
155	23	zmarnować marzenie	[zmarnowane marzenie]	1.0	2	1	0	0
156	23	rosyjski myśliwiec	[rosyjski myśliwiec]	1.0	2	1	0	0
157	23	dwudziestolecie międzywojenny	[dwudziestolecie międzywojenne]	1.0	2	1	0	0
158	23	Kazimierz wielki	[Kazimierz wielki]	1.0	2	1	0	0
159	23	warsztaty plastyczny	[warsztaty plastyczne]	1.0	2	1	0	0
160	23	operacja polski	[operacja polska]	1.0	2	1	0	0
161	23	kino historyczny	[kino historyczne]	1.0	2	1	0	0
162	23	malarz niepodległość	[malarz niepodległości]	1.0	2	1	0	0
163	23	igrzyska olimpijski	[igrzyska olimpijskie]	1.0	2	1	0	0
164	23	dziki zachód	[dziki zachód]	1.0	2	1	0	0
165	23	budowa siedziba	[budowa siedziby]	1.0	2	1	0	0
166	23	kary Wojna	[kary Wojna]	1.0	2	1	0	0
167	23	stary bóstwo	[stare bóstwo]	1.0	2	1	0	0
168	23	Starowieyski PRL	[Starowieyski PRL]	1.0	2	1	0	0
169	23	wielki marzenie	[wielkie marzenie]	1.0	2	1	0	0
170	23	rozbicie dzielnicowy	[rozbicie dzielnicowe]	1.0	2	1	0	0
171	23	historia mówić	[historia mówiona]	1.0	2	1	0	0
172	23	historia wieś	[historia wsi]	1.0	2	1	0	0
173	23	montaż dach	[montaż dachu]	1.0	2	1	0	0
174	23	edycja plebiscyt	[edycja Plebiscytu]	1.0	2	1	0	0
175	23	Story of	[Story OF]	1.0	2	1	0	0
176	23	unia europejski	[unia europejska]	1.0	2	1	0	0
177	23	nieludzki ziemia	[nieludzka ziemia]	1.0	2	1	0	0
178	23	królewski domino	[królewskie domino]	1.0	2	1	0	0
179	23	kultura piwo	[kultura piwa]	1.0	2	1	0	0
180	23	czarny diabeł	[czarny diabeł]	1.0	2	1	0	0
181	23	powstanie śląski	[powstanie śląskie]	1.0	2	1	0	0
182	23	syn Krzywousty	[syn Krzywoustego]	1.0	2	1	0	0
183	23	kolekcja zwierzę	[kolekcja zwierząt]	1.0	2	1	0	0
184	23	rosyjski napis	[rosyjski napis]	1.0	2	1	0	0
185	23	bezkształtny Polska	[bezkształtna Polska]	1.0	2	1	0	0
186	23	rodzina Romanów	[rodzina Romanowów]	1.0	2	1	0	0
187	23	saga rod	[saga rodu]	1.0	2	1	0	0
188	23	Losa żołnierz	[Losa żołnierzy]	1.0	2	1	0	0
189	23	Starowieyski PKB	[Starowieyski PKB]	1.0	2	1	0	0
190	23	odbudowa Warszawa	[odbudowa Warszawy]	1.0	2	1	0	0
191	23	Zamoyski plaga	[Zamoyski Plagi]	1.0	2	1	0	0
192	23	Kawała polityczny	[Kawała polityczna]	1.0	2	1	0	0
193	23	państwo robotnik	[państwo robotników]	1.0	2	1	0	0
194	23	wielki plan	[wielki plan]	1.0	2	1	0	0
195	23	kampania wrześniowy	[kampania wrześniowa]	1.0	2	1	0	0
196	23	szkolnictwo żeński	[szkolnictwo żeńskie]	1.0	2	1	0	0
197	23	Bolesław krzywousty	[Bolesław krzywousty]	1.0	2	1	0	0
198	23	polski złoty	[polski złoty]	1.0	2	1	0	0
199	23	polityczny brelok	[polityczny brelok]	1.0	2	1	0	0
200	23	pajęczy ślad	[pajęczy ślad]	1.0	2	1	0	0
201	23	los Polska	[los Polski]	1.0	2	1	0	0
202	23	wspólny niebo	[wspólne niebo]	1.0	2	1	0	0
203	23	klęska żywiołowy	[klęska żywiołowa]	1.0	2	1	0	0
204	23	dawny wiek	[dawny wiek]	1.0	2	1	0	0
205	23	zbrodnia ludobójstwo	[zbrodnia ludobójstwa]	1.0	2	1	0	0
206	23	praca trzyzmianowy	[praca trzyzmianowa]	1.0	2	1	0	0
207	23	trójkąt małżeński	[trójkąt małżeński]	1.0	2	1	0	0
208	23	żołnierz wykląć	[żołnierz wyklęty]	1.0	2	1	0	0
209	23	narodowy ofiara	[narodowa ofiara]	1.0	2	1	0	0
210	23	wojna szlachta	[wojna szlachty]	1.0	2	1	0	0
211	23	internowany młodość	[internowana młodość]	1.0	2	1	0	0
212	23	moskiewski tron	[moskiewski tron]	1.0	2	1	0	0
213	23	starcie umysł	[starcie umysłów]	1.0	2	1	0	0
214	23	Stefan Batory	[Stefan Batory]	1.0	2	1	0	0
215	23	front kartka	[front Kartki]	1.0	2	1	0	0
216	23	rozliczać komunizm	[rozliczanie komunizmu]	1.0	2	1	0	0
217	23	powojenny stolica	[powojenna stolica]	1.0	2	1	0	0
218	23	Starowieyski Losa	[Starowieyski Losy]	1.0	2	1	0	0
219	23	część drugi	[część druga]	1.0	2	1	0	0
220	23	I nowoczesność	[I nowoczesność]	1.0	2	1	0	0
221	23	europejski mocarstwo	[europejskie mocarstwo]	1.0	2	1	0	0
222	23	Stanisława Maczek	[Stanisława Maczka]	1.0	2	1	0	0
223	23	najazd mongolski	[najazd mongolski]	1.0	2	1	0	0
224	23	Polska Norwid	[Polska Norwida]	1.0	2	1	0	0
225	23	dzieje świat	[dzieje świata]	1.0	2	1	0	0
226	23	życie polski	[życie polskie]	1.0	2	1	0	0
227	23	oświecony zagłada	[oświecona zagłada]	1.0	2	1	0	0
228	23	czas stanisławowski	[czas stanisławowski]	1.0	2	1	0	0
229	23	pospolity ruszenie	[pospolite ruszenie]	1.0	2	1	0	0
230	23	sportowy potęga	[sportowa potęga]	1.0	2	1	0	0
231	23	współtwórca niepodległość	[współtwórca niepodległości]	1.0	2	1	0	0
232	23	Ochotnica wojna	[Ochotnica wojny]	1.0	2	1	0	0
233	23	notacja filmowy	[notacja filmowa]	1.0	2	1	0	0
234	23	prezentacja laureat	[prezentacja laureatów]	1.0	2	1	0	0
235	23	wpływ Watykan	[wpływ Watykanu]	1.0	2	1	0	0
236	23	staropolski ogroda	[staropolska ogroda]	1.0	2	1	0	0
237	23	biografia caryca	[biografia carycy]	1.0	2	1	0	0
238	23	średniowieczny polityka	[średniowieczna polityka]	1.0	2	1	0	0
239	23	wesoły święto	[wesołe święto]	1.0	2	1	0	0
240	23	straszny wojna	[straszna wojna]	1.0	2	1	0	0
241	23	odsiecz wiedeński	[odsiecz wiedeńska]	1.0	2	1	0	0
242	23	akcja społeczny	[akcja społeczna]	1.0	2	1	0	0
243	23	spot 15	[spot 15]	1.0	2	1	0	0
244	23	powstanie styczniowy	[powstanie styczniowe]	1.0	2	1	0	0
245	23	czas strach	[czas strachu]	1.0	2	1	0	0
246	23	wielki głód	[wielki głód]	1.0	2	1	0	0
247	23	dawny Rzeczpospolita	[dawna Rzeczpospolita]	1.0	2	1	0	0
248	23	mały człowiek	[mały człowiek]	1.0	2	1	0	0
249	23	unia lubelski	[unia lubelska]	1.0	2	1	0	0
250	23	tworzyć granica	[tworzenie granic]	1.0	2	1	0	0
251	23	pamięć Deutsche	[pamięć DEUTSCHE]	1.0	2	1	0	0
252	23	reforma Balcerowicz	[reforma BALCEROWICZA]	1.0	2	1	0	0
253	23	czarny legenda	[czarna legenda]	1.0	2	1	0	0
254	23	XII wiek	[XII wiek]	1.0	2	1	0	0
255	23	Kazimierz Wielki	[Kazimierz Wielkim]	1.0	2	1	0	0
256	23	partia rosyjski	[partia rosyjska]	1.0	2	1	0	0
257	23	wielki awantura	[wielka awantura]	1.0	2	1	0	0
258	23	Górny Śląsk	[Górny Śląsk]	1.0	2	1	0	0
259	23	historia zaraza	[historia zarazy]	1.0	2	1	0	0
260	23	historyczny pisarz	[historyczny pisarz]	1.0	2	1	0	0
261	23	reforma agrarny	[reforma agrarna]	1.0	2	1	0	0
262	23	rozgłośnia wolność	[rozgłośnia wolności]	1.0	2	1	0	0
263	23	Związek sowiecki	[Związku sowiecki]	1.0	2	1	0	0
264	23	mrok legenda	[mrok legend]	1.0	2	1	0	0
265	23	noc sylwestrowy	[noc sylwestrowa]	1.0	2	1	0	0
266	23	święto Konstytucja	[święto Konstytucji]	1.0	2	1	0	0
267	23	poszukiwać prawda	[poszukiwanie prawdy]	1.0	2	1	0	0
268	23	malarstwo historyczny	[malarstwo historyczne]	1.0	2	1	0	0
269	23	angielski tron	[angielski tron]	1.0	2	1	0	0
270	23	wykorzystać triumf	[niewykorzystany triumf]	1.0	2	1	0	0
271	23	III Rzeczpospolita	[III Rzeczpospolita]	1.0	2	1	0	0
272	23	Bolesław II	[Bolesław II]	1.0	2	1	0	0
273	23	tragedia górnośląski	[tragedia górnośląska]	1.0	2	1	0	0
274	23	czerwony kartka	[czerwona kartka]	1.0	2	1	0	0
275	23	program grantowy muzeum historia Polska	[program grantowy Muzeum Historii Polski]	1.0	5	1	0	0
276	23	uroczysty przekazać dar rodzina Białous	[uroczyste przekazanie darów rodziny Białousów]	1.0	5	1	0	0
277	23	gra planszowy muzeum historia Polska	[gra planszowa Muzeum Historii Polski]	1.0	5	1	0	0
278	23	rzeczny autostrada Polska epoka nowożytny	[rzeczna autostrada Polski epoki nowożytnej]	1.0	5	1	0	0
279	24	Władysław	[Władysław]	0.9	1	9	0	0
280	25	Pawlicki	[Pawlicki]	0.8	1	8	0	0
281	25	rozmowa	[rozmowa]	0.8	1	8	0	0
282	26	rzeczpospolita	[rzeczpospolita]	0.775	1	9	5	4
283	27	budowa	[budowa]	0.7000000000000001	1	14	14	2
284	27	król	[król]	0.7000000000000001	1	7	0	0
285	27	PRL	[PRL]	0.7000000000000001	1	8	2	2
286	28	Stanisław	[Stanisław]	0.6000000000000001	1	7	1	1
287	28	bitwa	[bitwa]	0.6000000000000001	1	6	0	0
288	28	spot	[spot]	0.6000000000000001	1	9	6	2
289	28	niepodległość	[niepodległość]	0.6000000000000001	1	7	3	3
290	28	Ukraina	[Ukraina]	0.6000000000000001	1	6	0	0
291	28	panel	[panel]	0.6000000000000001	1	9	9	3
292	28	Łoziński	[Łoziński]	0.6000000000000001	1	6	0	0
293	29	Warszawa	[Warszawa]	0.55	1	7	3	2
294	30	lewo	[lewo]	0.5	1	5	0	0
295	30	debata	[debata]	0.5	1	5	0	0
296	30	prawo	[prawo]	0.5	1	6	1	1
297	30	of	[of]	0.5	1	6	1	1
298	30	czas	[czas]	0.5	1	6	3	3
299	30	Maczek	[Maczek]	0.5	1	6	2	2
300	31	polityka	[polityka]	0.47500000000000003	1	6	5	4
301	32	powstanie	[powstanie]	0.43333333333333335	1	6	5	3
302	33	enigma	[enigma]	0.4	1	5	1	1
303	33	zbrodnia	[zbrodnia]	0.4	1	5	3	3
304	33	generał	[generał]	0.4	1	4	0	0
305	33	Józef	[Józef]	0.4	1	5	1	1
306	33	wolność	[wolność]	0.4	1	5	1	1
307	33	Henryk	[Henryk]	0.4	1	5	1	1
308	34	państwo	[państwo]	0.3666666666666667	1	5	4	3
309	35	RP	[RP]	0.35000000000000003	1	7	7	2
310	36	kto	[kto]	0.30000000000000004	1	3	0	0
311	36	the	[The]	0.30000000000000004	1	3	0	0
312	36	Marian	[Marian]	0.30000000000000004	1	4	1	1
313	36	komunista	[komunista]	0.30000000000000004	1	3	0	0
314	36	end	[end]	0.30000000000000004	1	3	0	0
315	36	Ukrainiec	[Ukrainiec]	0.30000000000000004	1	3	0	0
316	36	tajemnica	[tajemnica]	0.30000000000000004	1	4	3	3
317	36	ziemia	[ziemia]	0.30000000000000004	1	5	4	2
318	36	Jagiełło	[Jagiełło]	0.30000000000000004	1	3	0	0
319	36	Jan	[Jan]	0.30000000000000004	1	4	1	1
320	36	cud	[cud]	0.30000000000000004	1	10	7	1
321	36	skutek	[skutek]	0.30000000000000004	1	3	0	0
322	36	pamięć	[pamięć]	0.30000000000000004	1	4	1	1
323	36	Jerzy	[Jerzy]	0.30000000000000004	1	3	0	0
324	36	cykl	[cykl]	0.30000000000000004	1	6	6	2
325	36	Tadeusz	[Tadeusz]	0.30000000000000004	1	3	0	0
326	36	Rosja	[Rosja]	0.30000000000000004	1	3	0	0
327	36	mit	[mit]	0.30000000000000004	1	4	1	1
328	36	perspektywa	[perspektywa]	0.30000000000000004	1	3	0	0
329	36	wystawa	[wystawa]	0.30000000000000004	1	5	2	1
330	37	prezentacja	[prezentacja]	0.2666666666666667	1	4	4	3
331	37	stan	[stan]	0.2666666666666667	1	4	4	3
332	38	imperium	[imperium]	0.25	1	4	3	2
333	39	życie	[życie]	0.2	1	3	2	2
334	39	The	[THE]	0.2	1	2	0	0
335	39	Marysieńka	[Marysieńka]	0.2	1	2	0	0
336	39	Andrzej	[Andrzej]	0.2	1	2	0	0
337	39	wybory	[wybory]	0.2	1	3	1	1
338	39	zdrada	[zdrada]	0.2	1	2	0	0
339	39	Danuta	[Danuta]	0.2	1	2	0	0
340	39	świat	[świat]	0.2	1	3	1	1
341	39	Kazimierz	[Kazimierz]	0.2	1	3	2	2
342	39	fenomen	[fenomen]	0.2	1	3	2	2
343	39	unia	[unia]	0.2	1	3	2	2
344	39	kartka	[kartka]	0.2	1	3	2	2
345	39	Łokietek	[Łokietek]	0.2	1	2	0	0
346	39	Stenka	[Stenka]	0.2	1	2	0	0
347	39	Wisła	[Wisła]	0.2	1	2	0	0
348	39	Piłsudski	[Piłsudski]	0.2	1	3	1	1
349	39	Marcin	[Marcin]	0.2	1	2	0	0
350	39	papież	[papież]	0.2	1	2	0	0
351	39	Wacław	[Wacław]	0.2	1	2	0	0
352	39	stolica	[stolica]	0.2	1	3	2	2
353	39	Czeczot	[Czeczot]	0.2	1	2	0	0
354	39	Katyń	[Katyń]	0.2	1	2	0	0
355	39	Żeleński	[Żeleński]	0.2	1	2	0	0
356	39	spacer	[spacer]	0.2	1	2	0	0
357	39	Bolesław	[Bolesław]	0.2	1	3	2	2
358	39	konferencja	[konferencja]	0.2	1	2	0	0
359	39	bariera	[bariera]	0.2	1	2	0	0
360	39	odbudowa	[odbudowa]	0.2	1	3	1	1
361	39	Krzysztof	[Krzysztof]	0.2	1	2	0	0
362	39	Grunwald	[Grunwald]	0.2	1	2	0	0
363	39	Mackiewicz	[Mackiewicz]	0.2	1	2	0	0
364	39	Ferdynand	[Ferdynand]	0.2	1	2	0	0
365	39	Bosak	[Bosak]	0.2	1	2	0	0
366	39	sukces	[sukces]	0.2	1	2	0	0
367	39	droga	[droga]	0.2	1	2	0	0
368	39	Olga	[Olga]	0.2	1	2	0	0
369	39	Litwa	[Litwa]	0.2	1	2	0	0
370	39	marzenie	[marzenie]	0.2	1	3	2	2
371	39	Wiktor	[Wiktor]	0.2	1	2	0	0
372	39	Więdłocha	[Więdłocha]	0.2	1	2	0	0
373	39	Giedroyć	[Giedroyć]	0.2	1	2	0	0
374	39	Agnieszka	[Agnieszka]	0.2	1	2	0	0
375	39	Aleksander	[Aleksander]	0.2	1	2	0	0
376	39	przystanek	[przystanek]	0.2	1	2	0	0
377	39	naród	[naród]	0.2	1	2	0	0
378	39	Warszawska	[Warszawska]	0.2	1	2	0	0
379	39	Hitler	[Hitler]	0.2	1	2	0	0
380	39	Zborowski	[Zborowski]	0.2	1	2	0	0
