"object_id","url","desc","img_src","full_img_src","is_sent"
65,"https://zbiory.mnk.pl/pl/katalog/16174","Śluby Jana Kazimierza, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7e/c8/7ec83128098d711c673fac9196d6814d.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7e/c8/7ec83128098d711c673fac9196d6814d.jpg",0
66,"https://zbiory.mnk.pl/pl/katalog/28639","Wyjście żaków z Krakowa w roku 1549, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/19/2e/192e0821cd67af587419e1e632a2f45b.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/19/2e/192e0821cd67af587419e1e632a2f45b.jpg",0
67,"https://zbiory.mnk.pl/pl/katalog/325768","Portret Pauliny Giebułtowskiej, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/e4/79/e47948fa1c9ab68fa0d308556ec05c11.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/e4/79/e47948fa1c9ab68fa0d308556ec05c11.jpg",0
68,"https://zbiory.mnk.pl/pl/katalog/146090","Portret Szymona Darowskiego, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/05/5b/055b3c003cd8653108017d84fb944f01.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/05/5b/055b3c003cd8653108017d84fb944f01.jpg",0
69,"https://zbiory.mnk.pl/pl/katalog/174079","Portret Jana Matejki w młodzieńczym wieku, Jabłoński, Izydor (1835-1905)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7e/80/7e80976a6f74c38372bd9cc4900a3c26.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7e/80/7e80976a6f74c38372bd9cc4900a3c26.jpg",0
70,"https://zbiory.mnk.pl/pl/katalog/25880","Studium zbroi Stefana Batorego, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/0f/8d/0f8d632dc4f4bfebd97cb732c3ac8b3e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/0f/8d/0f8d632dc4f4bfebd97cb732c3ac8b3e.jpg",1
71,"https://zbiory.mnk.pl/pl/katalog/14811","Carowie Szujscy na sejmie warszawskim, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/2a/f7/2af7418d5c7a494d92e5ec242bcf9647.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/2a/f7/2af7418d5c7a494d92e5ec242bcf9647.jpg",0
72,"https://zbiory.mnk.pl/pl/katalog/16897","Portret Łukasza Dobrzańskiego, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ff/41/ff41a2cda7628cde0835e45ebb5326c0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ff/41/ff41a2cda7628cde0835e45ebb5326c0.jpg",0
73,"https://zbiory.mnk.pl/pl/katalog/26502","Portret Franciszka Matejki, ojca artysty., Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/96/0d/960d508092f524e5c17e79ea1ec5b99c.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/96/0d/960d508092f524e5c17e79ea1ec5b99c.jpg",0
74,"https://zbiory.mnk.pl/pl/katalog/108236","Karton do polichromii Kościoła Mariackiego - Postać anioła grającego na lutni, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b6/34/b6347af849d7851e2b24906d7e5c0fdb.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b6/34/b6347af849d7851e2b24906d7e5c0fdb.jpg",0
75,"https://zbiory.mnk.pl/pl/katalog/30036","Pieśń - Studium do obrazu Joanna d` Arc, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ff/64/ff64f73fa5da2ffe9a01d0b900dc819a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ff/64/ff64f73fa5da2ffe9a01d0b900dc819a.jpg",0
76,"https://zbiory.mnk.pl/pl/katalog/400068","Zbrodnia jest zbrodnią, Flisak, Jerzy (1930-2008)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/95/3e/953ee71096c5aeb18ef6c86c28080b54.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/95/3e/953ee71096c5aeb18ef6c86c28080b54.jpg",0
77,"https://zbiory.mnk.pl/pl/katalog/102810","Autoportret z herbem, Orłowski, Aleksander (1777-1832)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/87/be/87be3db3e2a9e20bddaf373738bbcc64.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/87/be/87be3db3e2a9e20bddaf373738bbcc64.jpg",0
78,"https://zbiory.mnk.pl/pl/katalog/167146","Portret Mikołaja Wybranowskiego, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3b/d6/3bd639facb24417559dac3a593d743c4.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3b/d6/3bd639facb24417559dac3a593d743c4.jpg",0
79,"https://zbiory.mnk.pl/pl/katalog/470876","Nóż z pochwą,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/e2/e0/e2e0f90eba7e0034eac4cdd8ee440067.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/e2/e0/e2e0f90eba7e0034eac4cdd8ee440067.jpg",0
80,"https://zbiory.mnk.pl/pl/katalog/689","Kapelusz, Dior, Christian","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ce/04/ce0480ec1bf3157c121dec9f3edbab55.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ce/04/ce0480ec1bf3157c121dec9f3edbab55.jpg",0
81,"https://zbiory.mnk.pl/pl/katalog/51504","Para pistoletów z zamkiem skałkowym, Vigniat à Marseille","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/60/fd/60fd4b74313ece880a28dbcdf5b04915.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/60/fd/60fd4b74313ece880a28dbcdf5b04915.jpg",0
82,"https://zbiory.mnk.pl/pl/katalog/501823","Szklanka,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1c/b7/1cb7ce21fa091e77aac1adb1fe803202.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1c/b7/1cb7ce21fa091e77aac1adb1fe803202.jpg",0
83,"https://zbiory.mnk.pl/pl/katalog/323348","Wieczór nad Sekwaną, Gierymski, Aleksander (1850-1901)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/89/0a/890ae49e3c83d434468bd7a844b0ab08.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/89/0a/890ae49e3c83d434468bd7a844b0ab08.jpg",0
84,"https://zbiory.mnk.pl/pl/katalog/131846","Szabla husarska z głownią ""Batorówką"", po gen. J. Skrzyneckim, z pochwą i rapciami,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/47/0f/470f27b7d26bd20876615481dfaedeb9.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/47/0f/470f27b7d26bd20876615481dfaedeb9.jpg",0
85,"https://zbiory.mnk.pl/pl/katalog/333379","Sowa, Laszczka, Konstanty (1865-1956)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/4a/bf/4abf0530843b05c157daced40aeea31a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/4a/bf/4abf0530843b05c157daced40aeea31a.jpg",0
86,"https://zbiory.mnk.pl/pl/katalog/356533","Odznaka 57 Pułku Piechoty Wielkopolskiej, Zygmaniak, St.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/91/82/91824fa047bbdfab2b8ec42a2972911f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/91/82/91824fa047bbdfab2b8ec42a2972911f.jpg",0
87,"https://zbiory.mnk.pl/pl/katalog/245635","Flakonik turkusowoniebieski, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1a/e7/1ae76203cb9b305f0d7eba7995ecdfef.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1a/e7/1ae76203cb9b305f0d7eba7995ecdfef.jpg",0
88,"https://zbiory.mnk.pl/pl/katalog/218696","Kolekcja Edwarda Goldsteina (1844–1920), kolekcjonera, darczyńcy i kustosza Muzeum Narodowego w Krakowie, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/73/6d/736d6e60ff51c5f1fe738b2c5dc80aa5.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/73/6d/736d6e60ff51c5f1fe738b2c5dc80aa5.jpg",0
89,"https://zbiory.mnk.pl/pl/katalog/502215","2 pułk ułanów Polskiego Korpusu Posiłkowego w marszu z Oszechlib do Synowódzka (V), Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/58/37/58377472fd1637d0300b7758f030703e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/58/37/58377472fd1637d0300b7758f030703e.jpg",0
90,"https://zbiory.mnk.pl/pl/katalog/408544","Kuwana - 42. przystanek. Kapitan Tokuzō i widmo Umi Bōzu / Kuwana, z serii: Porównanie z pięćdziesięcioma trzema etapami drogi Tōkaidō / Tōkaidō gojūsan tsui, Utagawa, Kuniyoshi (1797-1861)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/d9/4f/d94f54f1b07673f637e3923f9e5794f2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/d9/4f/d94f54f1b07673f637e3923f9e5794f2.jpg",0
91,"https://zbiory.mnk.pl/pl/katalog/13080","Zegar kominkowy,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/f3/02/f302935025142c9a76f77ffcfea505e2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/f3/02/f302935025142c9a76f77ffcfea505e2.jpg",0
92,"https://zbiory.mnk.pl/pl/katalog/58997","Para pistoletów myśliwskich z zamkiem kołowym,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/2f/0b/2f0ba3de4046dc5629434a43bad88752.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/2f/0b/2f0ba3de4046dc5629434a43bad88752.jpg",0
93,"https://zbiory.mnk.pl/pl/katalog/467798","Wazon, Wilkowski, Henryk (1933-1996)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/45/4a/454a3ab886a0c8d5a71b8b84489ff2fb.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/45/4a/454a3ab886a0c8d5a71b8b84489ff2fb.jpg",0
94,"https://zbiory.mnk.pl/pl/katalog/318098","II Wystawa Towarzystwa Artystów Polskich ""Sztuka""., Axentowicz, Teodor (1859-1938)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ed/ae/edae4a19dfc4404103a507b32c737a3b.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ed/ae/edae4a19dfc4404103a507b32c737a3b.jpg",0
95,"https://zbiory.mnk.pl/pl/katalog/458836","Świecznik, ""Bracia Łopieńscy""","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/f2/1a/f21a0415e0f436a91a417eb7cb506dd0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/f2/1a/f21a0415e0f436a91a417eb7cb506dd0.jpg",0
96,"https://zbiory.mnk.pl/pl/katalog/403787","Para pantofli, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/03/cb/03cb2f721a1ccb90b8688b3538fcf35a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/03/cb/03cb2f721a1ccb90b8688b3538fcf35a.jpg",0
97,"https://zbiory.mnk.pl/pl/katalog/84693","Wiosenny krajobraz w kolorycie żywej, jasnej zieleni i jasnego brązu. Na pierwszym planie pas zieleni z jasnymi drzewami po obu stronach kompozycji. Na drugim planie niebieska plama zatoki morskiej pośrodku kompozycji. Brązowe, sterczące gałęzie drzewa po prawej stronie są wyraźniej zaakcentowane. Niebo szarawe.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/d0/e7/d0e7eb097e048f5e220b9f9a5023e3d5.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/d0/e7/d0e7eb097e048f5e220b9f9a5023e3d5.jpg",0
98,"https://zbiory.mnk.pl/pl/katalog/52783","Władysław IV Waza (1633–1648), medal ślubny; 1646, Höhn, Jan","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/6b/fe/6bfe44c9064936d160a452dbc35b1be2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/6b/fe/6bfe44c9064936d160a452dbc35b1be2.jpg",0
99,"https://zbiory.mnk.pl/pl/katalog/56545","Portret narzeczonej, Malczewski, Jacek (1854-1929)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/78/a3/78a3807f3ae0104815d85ba35da8274e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/78/a3/78a3807f3ae0104815d85ba35da8274e.jpg",0
100,"https://zbiory.mnk.pl/pl/katalog/469406","Wschód słońca w Ise, na wybrzeżu Futami Ga Ura, Kunisada, Utagawa (1786-1864)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/08/4f/084f5196431b6d34c2a5103882d97d0e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/08/4f/084f5196431b6d34c2a5103882d97d0e.jpg",0
101,"https://zbiory.mnk.pl/pl/katalog/420914","Portret hrabiego de Montrèsor, Lesseur-Lesserowicz, Wincenty (1745-1813)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7e/8b/7e8b8467ca29896952db065a5df79124.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7e/8b/7e8b8467ca29896952db065a5df79124.jpg",0
102,"https://zbiory.mnk.pl/pl/katalog/61759","Michał Korybut Wiśniowiecki (1669–1673), medal koronacyjny; 1669 (?), Höhn, Jan (mł.; ca 1641-1693)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/d4/fb/d4fb86ae1e174f47b5e036033af5c12f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/d4/fb/d4fb86ae1e174f47b5e036033af5c12f.jpg",0
103,"https://zbiory.mnk.pl/pl/katalog/80923","Strzelba myśliwska z zamkiem skałkowym, Kolbe, Johann Gottfried (fl. 1730 - 1740)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ff/7b/ff7b32e89aefa949289582b591920e0f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ff/7b/ff7b32e89aefa949289582b591920e0f.jpg",0
104,"https://zbiory.mnk.pl/pl/katalog/496971","Por. Stanisław Rabiński, dca 3 szw. 2 p. uł. Legionów Polskich. Front Legionów Polskich na Wołyniu, Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/9c/b6/9cb65b39f49d5990c93955fd98684379.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/9c/b6/9cb65b39f49d5990c93955fd98684379.jpg",0
105,"https://zbiory.mnk.pl/pl/katalog/6933","Zegar słoneczny, Manuvir, Ignacy (fl. 1770-1785)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/fb/7a/fb7afa99d45a4e94416c58dca7705f39.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/fb/7a/fb7afa99d45a4e94416c58dca7705f39.jpg",0
106,"https://zbiory.mnk.pl/pl/katalog/378489","Odznaka 66 Kaszubskiego Pułku Piechoty im. Marszałka Józefa Piłsudskiego - oficerska, Gontarczyk, Wiktor","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/57/86/578630dbdcd62862f3017e138b9d0c25.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/57/86/578630dbdcd62862f3017e138b9d0c25.jpg",0
107,"https://zbiory.mnk.pl/pl/katalog/78201","Fragment żółtawego muru z otwartym na zewnątrz oknem, obok którego stoją wazony. Na lewo od okna, ponad nim - małe okienko.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/83/79/8379a8b0318d0331286e27dc5070a331.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/83/79/8379a8b0318d0331286e27dc5070a331.jpg",0
108,"https://zbiory.mnk.pl/pl/katalog/499870","Stanisław Janowski, chorąży 2 pułku ułanów II Brygady Legionów. Front Legionów Polskich na Wołyniu, Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3b/b8/3bb8ca2652caef9edb7e3cde58c3496e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3b/b8/3bb8ca2652caef9edb7e3cde58c3496e.jpg",0
109,"https://zbiory.mnk.pl/pl/katalog/85080","Rzeczpospolita Polska (1918–1939), Bank Polski, Banknot na 2 złote, 28.02.1919 (1924); Seria i numer: S 88 B 051314, Bank Polski","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/12/fb/12fb930165292a2798a6ae45e9fbe5e5.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/12/fb/12fb930165292a2798a6ae45e9fbe5e5.jpg",0
110,"https://zbiory.mnk.pl/pl/katalog/486758","Tadeusz Kantor z trumną. Cricot 2., Pollesch, Konrad (1940-)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ad/7c/ad7c171f6d1f5f056433b6ad530044af.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ad/7c/ad7c171f6d1f5f056433b6ad530044af.jpg",0
111,"https://zbiory.mnk.pl/pl/katalog/64875","Bilet kasowy na 100 złotych, Królestwo Polskie (1815-1830), 1824 (1828); Seria: D No 8780, Fabryka Asygnat w Petersburgu","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/93/ef/93efbd692f74ee2f32a508fe597a71e6.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/93/ef/93efbd692f74ee2f32a508fe597a71e6.jpg",0
112,"https://zbiory.mnk.pl/pl/katalog/322777","Franciszek Józef I, Wiedeń (Manufaktura Państwowa)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/c6/3f/c63f9312eb739960bb319349ac1928b7.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/c6/3f/c63f9312eb739960bb319349ac1928b7.jpg",0
113,"https://zbiory.mnk.pl/pl/katalog/334955","Śmierć Władysława Jagiellończyka pod Warną, Chlebowski, Stanisław von (1835-1884)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/2a/6d/2a6d21c8dd8dd21f82fc4c6a45f5a938.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/2a/6d/2a6d21c8dd8dd21f82fc4c6a45f5a938.jpg",0
114,"https://zbiory.mnk.pl/pl/katalog/343798","Wachlarz malowany, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/57/46/5746c000cdc2938a78972a2ddcd61ba9.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/57/46/5746c000cdc2938a78972a2ddcd61ba9.jpg",0
115,"https://zbiory.mnk.pl/pl/katalog/238388","Narzutka na suknię, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/60/b8/60b83122d4eee6e212a5d03e76bca2b7.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/60/b8/60b83122d4eee6e212a5d03e76bca2b7.jpg",0
116,"https://zbiory.mnk.pl/pl/katalog/178680","Spencerek kobiecy, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/11/d1/11d10ee5577e0f0f4d3624e485bb02df.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/11/d1/11d10ee5577e0f0f4d3624e485bb02df.jpg",0
117,"https://zbiory.mnk.pl/pl/katalog/503119","Order Wojskowy Księstwa Warszawskiego Virtuti Militari II klasy, wytwórnia nieznana","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/98/08/9808480bcabab9d107844e6280a94c99.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/98/08/9808480bcabab9d107844e6280a94c99.jpg",1
118,"https://zbiory.mnk.pl/pl/katalog/294800","Niebezpieczne, Panie Mochnacki… Teatr na Woli, Górowski, Mieczysław (1941-2011)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7c/d4/7cd4fb92c266518287b8e3e39ee9566d.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7c/d4/7cd4fb92c266518287b8e3e39ee9566d.jpg",0
119,"https://zbiory.mnk.pl/pl/katalog/527081","Bolesław Chrobry (992–1025), denar, Wielkopolska, Kujawy lub północne Mazowsze; 1000–1010, Bolesław Chrobry (992-1025)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/db/3d/db3d5e440df62be56513ef3daee8f563.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/db/3d/db3d5e440df62be56513ef3daee8f563.jpg",0
120,"https://zbiory.mnk.pl/pl/katalog/289241","Kapelusz męski, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3c/a3/3ca3d4eb640a592319c9f4744df32a39.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3c/a3/3ca3d4eb640a592319c9f4744df32a39.jpg",0
121,"https://zbiory.mnk.pl/pl/katalog/138603","Strzelba myśliwska z zamkiem uderzeniowym przerobionym ze skałkowego, Daiczer, Rochus (fl. 17..-17..)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/c2/91/c291100df2bda657f09673bcd6e1aa16.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/c2/91/c291100df2bda657f09673bcd6e1aa16.jpg",0
122,"https://zbiory.mnk.pl/pl/katalog/12655","Talerz, Myronova, Janina (1987-)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/92/87/9287844ec8d154182e56531ab6dd868c.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/92/87/9287844ec8d154182e56531ab6dd868c.jpg",0
123,"https://zbiory.mnk.pl/pl/katalog/505310","Obóz legionowy w Piasecznej (XXII). Front Legionów Polskich na Wołyniu., Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/19/d0/19d0099f1c3d49e76053a1b0b50364df.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/19/d0/19d0099f1c3d49e76053a1b0b50364df.jpg",0
124,"https://zbiory.mnk.pl/pl/katalog/112025","Sztandar Związku Legionistów Polskich w Wieliczce i orzeł z drzewca sztandaru, Korpal, Tadeusz (1889-1977)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/25/26/25268728e2d3bdcb30385a48d2df244f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/25/26/25268728e2d3bdcb30385a48d2df244f.jpg",0
125,"https://zbiory.mnk.pl/pl/katalog/330685","Czwórka, Chełmoński, Józef (1849-1914)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/cd/b6/cdb668179b04397c6a1c193263786095.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/cd/b6/cdb668179b04397c6a1c193263786095.jpg",0
126,"https://zbiory.mnk.pl/pl/katalog/267993","Dąb Jagielloński (poza teką „Wrażenia z Białowieży”), Wyczółkowski, Leon (1852-1936)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/6a/ac/6aacc89a3e71f05f793be40940d0de8b.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/6a/ac/6aacc89a3e71f05f793be40940d0de8b.jpg",0
127,"https://zbiory.mnk.pl/pl/katalog/61390","Michał Korybut Wiśniowiecki (1669–1673) i Eleonora Maria (1670–1697), córka cesarza Ferdynanda III, medal ślubny (10 dukatów); 1670, Höhn, Jan (mł.; ca 1641-1693)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/55/03/55036247e8376dbfdf1862dc756e7e3f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/55/03/55036247e8376dbfdf1862dc756e7e3f.jpg",0
128,"https://zbiory.mnk.pl/pl/katalog/132852","KRAKÓW - kościół śś. Michała Archanioła i Stanisława Biskupa - fragment fasady wraz ze schodami prowadzącymi do kościoła, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/54/bc/54bc3660856985afc8d6b1013354bcd8.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/54/bc/54bc3660856985afc8d6b1013354bcd8.jpg",0
129,"https://zbiory.mnk.pl/pl/katalog/494708","2 pułk ułanów Polskiego Korpusu Posiłkowego w marszu z Oszechlib do Synowódzka (II), Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/eb/ae/ebaea5339a076125a4149e3dac78b17e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/eb/ae/ebaea5339a076125a4149e3dac78b17e.jpg",0
130,"https://zbiory.mnk.pl/pl/katalog/292479","Portret gen. Jana Henryka Dąbrowskiego, Collyer, Joseph (1748-1827)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/d9/16/d91649ec0b6962a6ecd0e37bad1ee534.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/d9/16/d91649ec0b6962a6ecd0e37bad1ee534.jpg",0
131,"https://zbiory.mnk.pl/pl/katalog/106062","Portret Augusta III Sasa (1696-1763), króla Polski, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b1/33/b1339bca2381caea5976f859978e74db.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b1/33/b1339bca2381caea5976f859978e74db.jpg",0
132,"https://zbiory.mnk.pl/pl/katalog/360083","Odznaka 52 Pułku Piechoty Strzelców Kresowych - oficerska, Buszek, Władysław (fl. 1914-1939)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/35/c5/35c53279467b99cd5d2049a98ac26387.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/35/c5/35c53279467b99cd5d2049a98ac26387.jpg",0
133,"https://zbiory.mnk.pl/pl/katalog/283779","Portret dziewczyny w stroju krakowskim, Laszczka, Konstanty (1865-1956)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/0d/30/0d303f38b6e28bd100de38fe76e796f8.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/0d/30/0d303f38b6e28bd100de38fe76e796f8.jpg",0
134,"https://zbiory.mnk.pl/pl/katalog/141655","Ukrzyżowanie, Mistrz Piety","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/54/3b/543bb644a7d98ba767ad7bb97448cea0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/54/3b/543bb644a7d98ba767ad7bb97448cea0.jpg",0
135,"https://zbiory.mnk.pl/pl/katalog/381614","Janosik, Adamiak, Władysław (1902-1980)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/2f/17/2f170a562f77659bee15002cb6e1ca87.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/2f/17/2f170a562f77659bee15002cb6e1ca87.jpg",0
136,"https://zbiory.mnk.pl/pl/katalog/291978","Kruk na gałęzi wierzby płaczącej, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/9d/8d/9d8d2bc1fb21cd3be37afa6e3254ae76.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/9d/8d/9d8d2bc1fb21cd3be37afa6e3254ae76.jpg",1
137,"https://zbiory.mnk.pl/pl/katalog/453140","Para szklanek „Duet” z zestawu „Na palec”, Bar,  Agnieszka","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/aa/c3/aac38cc4f7704e844eb665bd6cf5011a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/aa/c3/aac38cc4f7704e844eb665bd6cf5011a.jpg",0
